VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174926.1	94.457	2291	3918	1630	3918	42691	44979	0.0	3554
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174926.1	92.780	831	3918	1	829	41089	41917	0.0	1223
VFG002165|WP_002356954|efaA|efaA	CP174928.1	99.569	927	927	1	927	1050874	1049948	0.0	1654
VFG002165|WP_002356954|efaA|efaA	CP174928.1	68.237	828	927	81	890	2435765	2434956	5.15e-72	269
VFG002166|WP_010714416|ace|ace	CP174928.1	96.938	2025	2025	1	2025	1894109	1892085	0.0	3373
VFG002166|WP_010714416|ace|ace	CP174928.1	91.841	478	2025	1104	1581	1892865	1892388	0.0	687
VFG002166|WP_010714416|ace|ace	CP174928.1	90.361	498	2025	1225	1722	1893026	1892529	0.0	682
VFG002166|WP_010714416|ace|ace	CP174928.1	89.636	357	2025	1366	1722	1893026	1892670	1.22e-134	478
VFG002166|WP_010714416|ace|ace	CP174928.1	88.235	357	2025	1084	1440	1892744	1892388	3.97e-128	455
VFG002166|WP_010714416|ace|ace	CP174928.1	87.963	216	2025	1507	1722	1893026	1892811	2.68e-73	273
VFG002166|WP_010714416|ace|ace	CP174928.1	87.500	216	2025	1084	1299	1892603	1892388	1.14e-71	269
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174926.1	94.505	2220	3918	1636	3855	42691	44910	0.0	3454
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174926.1	89.924	794	3918	1	794	41089	41882	0.0	1072
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174926.1	94.849	2291	3918	1630	3918	42691	44979	0.0	3595
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174926.1	91.205	830	3918	2	829	41090	41917	0.0	1163
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174926.1	99.100	3891	3891	1	3891	41089	44979	0.0	6860
VFG002174|WP_002369251|gelE|gelE	CP174928.1	98.761	1533	1533	1	1533	1228480	1230012	0.0	2680
VFG002179|AAD09858|esp|esp	CP174928.1	99.305	2734	5622	1	2734	2487047	2484314	0.0	4846
VFG002179|AAD09858|esp|esp	CP174928.1	98.746	2233	5622	2487	4719	2484813	2482581	0.0	3901
VFG002179|AAD09858|esp|esp	CP174928.1	97.958	2253	5622	3370	5622	2484176	2481924	0.0	3856
VFG002179|AAD09858|esp|esp	CP174928.1	95.704	1350	5622	3616	4965	2484176	2482827	0.0	2174
VFG002179|AAD09858|esp|esp	CP174928.1	95.556	1350	5622	3124	4473	2483930	2482581	0.0	2165
VFG002179|AAD09858|esp|esp	CP174928.1	94.928	1104	5622	3124	4227	2483684	2482581	0.0	1739
VFG002179|AAD09858|esp|esp	CP174928.1	94.656	1104	5622	3862	4965	2484176	2483073	0.0	1726
VFG002179|AAD09858|esp|esp	CP174928.1	94.237	885	5622	3124	4008	2483438	2482560	0.0	1368
VFG002179|AAD09858|esp|esp	CP174928.1	93.898	885	5622	4108	4986	2484176	2483292	0.0	1354
VFG002179|AAD09858|esp|esp	CP174928.1	93.114	639	5622	4354	4986	2484176	2483538	0.0	956
VFG002179|AAD09858|esp|esp	CP174928.1	93.791	612	5622	3124	3735	2483192	2482581	0.0	933
VFG002179|AAD09858|esp|esp	CP174928.1	90.710	366	5622	4600	4965	2484176	2483811	2.01e-143	508
VFG002179|AAD09858|esp|esp	CP174928.1	90.437	366	5622	3124	3489	2482946	2482581	8.54e-142	503
VFG002179|AAD09858|esp|esp	CP174928.1	98.387	248	5622	2739	2986	2484813	2484566	4.43e-120	430
VFG002179|AAD09858|esp|esp	CP174928.1	95.161	248	5622	2235	2482	2484561	2484314	3.19e-109	394
VFG002179|AAD09858|esp|esp	CP174928.1	84.536	194	5622	2989	3182	2482598	2482405	1.77e-55	215
VFG002179|AAD09858|esp|esp	CP174928.1	84.021	194	5622	4948	5141	2484311	2484118	7.52e-54	211
VFG002191|WP_002369252|sprE|sprE	CP174928.1	98.830	855	855	1	855	1230061	1230915	0.0	1498
VFG042976|WP_154081516|ebpA|ebpA	CP174928.1	99.509	3465	3465	1	3465	1907121	1903657	0.0	6173
VFG042977|WP_002379309|ebpB|ebpB	CP174928.1	99.371	1431	1431	1	1431	1903653	1902223	0.0	2541
VFG042978|WP_011109477|ebpC|ebpC	CP174928.1	99.045	1884	1878	1	1878	1902226	1900343	0.0	3318
