VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181214.1	95.434	3920	3918	2	3918	405557	409473	0.0	6259
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181214.1	94.555	3379	3918	457	3834	130155	133532	0.0	5258
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181214.1	87.747	506	3918	1	494	129116	129621	0.0	640
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181215.1	91.280	3922	3918	1	3918	20424	24302	0.0	5506
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181215.1	83.801	321	3918	172	492	19973	20272	4.43e-99	360
VFG002165|WP_002356954|efaA|efaA	NZ_CP181214.1	99.676	927	927	1	927	1888428	1889354	0.0	1659
VFG002165|WP_002356954|efaA|efaA	NZ_CP181214.1	68.244	803	927	106	890	509081	509865	2.59e-69	260
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	96.142	1581	2025	1	1581	1057603	1059183	0.0	2577
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	95.256	801	2025	1225	2025	1058686	1059486	0.0	1274
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	91.317	357	2025	1084	1440	1058827	1059183	8.47e-143	505
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	90.756	357	2025	1366	1722	1058686	1059042	4.39e-140	496
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	89.352	216	2025	1084	1299	1058968	1059183	4.12e-77	287
VFG002166|WP_010714416|ace|ace	NZ_CP181214.1	87.963	216	2025	1507	1722	1058686	1058901	2.60e-73	273
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181214.1	89.584	3869	3918	2	3855	405557	409404	0.0	5139
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181214.1	88.914	3509	3918	409	3904	130107	133596	0.0	4545
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181214.1	87.154	506	3918	1	494	129116	129621	2.01e-179	627
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181215.1	87.119	3874	3918	1	3855	20424	24233	0.0	4704
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181215.1	82.298	322	3918	172	492	19973	20272	2.62e-89	327
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181214.1	100.000	3918	3918	1	3918	405556	409473	0.0	7066
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181214.1	94.525	3379	3918	457	3834	130155	133532	0.0	5253
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181214.1	88.515	505	3918	2	494	129117	129621	0.0	656
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181215.1	91.382	3922	3918	2	3918	20425	24302	0.0	5531
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181215.1	83.125	320	3918	173	492	19974	20272	8.01e-96	349
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181215.1	96.592	2289	3891	1603	3891	22014	24302	0.0	3777
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181215.1	81.731	832	3891	1	829	20424	21213	0.0	798
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181215.1	85.047	321	3891	172	492	19973	20272	1.64e-104	378
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181214.1	96.330	2207	3891	1603	3807	131328	133532	0.0	3610
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181214.1	94.718	2291	3891	1603	3891	407185	409473	0.0	3581
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181214.1	90.482	830	3891	2	829	405557	406384	0.0	1136
