VFG002165|WP_002356954|efaA|efaA	CP175228.1	99.569	927	927	1	927	1045263	1044337	0.0	1654
VFG002165|WP_002356954|efaA|efaA	CP175228.1	68.237	828	927	81	890	2397648	2396839	4.82e-72	269
VFG002166|WP_010714416|ace|ace	CP175228.1	96.837	1581	2025	1	1581	1846081	1844501	0.0	2626
VFG002166|WP_010714416|ace|ace	CP175228.1	95.381	801	2025	1225	2025	1844998	1844198	0.0	1278
VFG002166|WP_010714416|ace|ace	CP175228.1	92.157	357	2025	1366	1722	1844998	1844642	3.71e-147	518
VFG002166|WP_010714416|ace|ace	CP175228.1	91.877	357	2025	1084	1440	1844857	1844501	1.58e-145	514
VFG002166|WP_010714416|ace|ace	CP175228.1	91.204	216	2025	1084	1299	1844716	1844501	1.48e-82	305
VFG002166|WP_010714416|ace|ace	CP175228.1	90.278	216	2025	1507	1722	1844998	1844783	7.68e-80	296
VFG002166|WP_010714416|ace|ace	CP175228.1	90.789	76	2025	1647	1722	1844999	1844924	7.70e-23	106
VFG002166|WP_010714416|ace|ace	CP175228.1	89.333	75	2025	1084	1158	1844575	1844501	3.28e-21	100
VFG002174|WP_002369251|gelE|gelE	CP175228.1	98.956	1533	1533	1	1533	1163517	1165049	0.0	2693
VFG002179|AAD09858|esp|esp	CP175228.1	99.268	2734	5622	1	2734	2458973	2456240	0.0	4841
VFG002179|AAD09858|esp|esp	CP175228.1	98.970	2233	5622	2487	4719	2456739	2454507	0.0	3924
VFG002179|AAD09858|esp|esp	CP175228.1	97.648	2253	5622	3370	5622	2456102	2453850	0.0	3825
VFG002179|AAD09858|esp|esp	CP175228.1	96.074	1350	5622	3124	4473	2455856	2454507	0.0	2196
VFG002179|AAD09858|esp|esp	CP175228.1	96.074	1350	5622	3616	4965	2456102	2454753	0.0	2196
VFG002179|AAD09858|esp|esp	CP175228.1	95.471	1104	5622	3124	4227	2455610	2454507	0.0	1766
VFG002179|AAD09858|esp|esp	CP175228.1	95.199	1104	5622	3862	4965	2456102	2454999	0.0	1753
VFG002179|AAD09858|esp|esp	CP175228.1	94.802	885	5622	4108	4986	2456102	2455218	0.0	1390
VFG002179|AAD09858|esp|esp	CP175228.1	94.350	885	5622	3124	4008	2455364	2454486	0.0	1372
VFG002179|AAD09858|esp|esp	CP175228.1	94.444	612	5622	4354	4965	2456102	2455491	0.0	951
VFG002179|AAD09858|esp|esp	CP175228.1	93.954	612	5622	3124	3735	2455118	2454507	0.0	938
VFG002179|AAD09858|esp|esp	CP175228.1	90.710	366	5622	4600	4965	2456102	2455737	1.88e-143	508
VFG002179|AAD09858|esp|esp	CP175228.1	90.437	366	5622	3124	3489	2454872	2454507	7.99e-142	503
VFG002179|AAD09858|esp|esp	CP175228.1	98.387	248	5622	2739	2986	2456739	2456492	4.14e-120	430
VFG002179|AAD09858|esp|esp	CP175228.1	95.161	248	5622	2235	2482	2456487	2456240	2.98e-109	394
VFG002179|AAD09858|esp|esp	CP175228.1	84.536	194	5622	2989	3182	2454524	2454331	1.65e-55	215
VFG002179|AAD09858|esp|esp	CP175228.1	84.021	194	5622	4948	5141	2456237	2456044	7.03e-54	211
VFG002191|WP_002369252|sprE|sprE	CP175228.1	98.480	855	855	1	855	1165098	1165952	0.0	1484
VFG042976|WP_154081516|ebpA|ebpA	CP175228.1	99.942	3465	3465	1	3465	1891965	1888501	0.0	6240
VFG042977|WP_002379309|ebpB|ebpB	CP175228.1	99.161	1431	1431	1	1431	1888497	1887067	0.0	2527
VFG042978|WP_011109477|ebpC|ebpC	CP175228.1	99.045	1884	1878	1	1878	1887070	1885187	0.0	3318
