VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174864.1	96.643	3694	3918	225	3918	456377	460069	0.0	6100
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174861.1	90.838	3940	3918	1	3918	37846	41763	0.0	5464
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174860.1	95.944	2219	3918	1700	3918	1552	3769	0.0	3593
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174860.1	95.548	1550	3918	1	1550	1	1550	0.0	2485
VFG002165|WP_002356954|efaA|efaA	CP174864.1	99.676	927	927	1	927	2032520	2033446	0.0	1659
VFG002165|WP_002356954|efaA|efaA	CP174864.1	68.244	803	927	106	890	537031	537815	2.97e-69	260
VFG002166|WP_010714416|ace|ace	CP174864.1	97.136	2025	2025	1	2025	1131673	1133697	0.0	3391
VFG002166|WP_010714416|ace|ace	CP174864.1	90.964	498	2025	1084	1581	1132897	1133394	0.0	696
VFG002166|WP_010714416|ace|ace	CP174864.1	90.562	498	2025	1225	1722	1132756	1133253	0.0	687
VFG002166|WP_010714416|ace|ace	CP174864.1	90.756	357	2025	1366	1722	1132756	1133112	5.05e-140	496
VFG002166|WP_010714416|ace|ace	CP174864.1	90.196	357	2025	1084	1440	1133038	1133394	2.61e-137	487
VFG002166|WP_010714416|ace|ace	CP174864.1	89.352	216	2025	1084	1299	1133179	1133394	4.74e-77	287
VFG002166|WP_010714416|ace|ace	CP174864.1	87.963	216	2025	1507	1722	1132756	1132971	2.99e-73	273
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174861.1	93.776	3904	3918	1	3900	37846	41745	0.0	5935
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174864.1	90.288	3645	3918	225	3855	456377	460000	0.0	4960
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174860.1	95.674	2150	3918	1706	3855	1552	3700	0.0	3455
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174860.1	83.259	1565	3918	1	1556	1	1550	0.0	1623
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174864.1	98.403	3694	3918	225	3918	456377	460069	0.0	6393
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174861.1	92.549	3852	3918	2	3834	37847	41685	0.0	5642
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174860.1	98.423	2219	3918	1700	3918	1552	3769	0.0	3841
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174860.1	98.451	1549	3918	2	1550	2	1550	0.0	2686
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174860.1	96.353	2221	3891	1671	3891	1550	3769	0.0	3637
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174860.1	91.576	831	3891	1	829	1	829	0.0	1178
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174864.1	95.199	2291	3891	1603	3891	457782	460069	0.0	3627
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174864.1	95.058	607	3891	225	829	456377	456981	0.0	955
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174861.1	94.649	2205	3891	1603	3807	39481	41685	0.0	3445
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174861.1	94.332	794	3891	1	794	37846	38639	0.0	1230
VFG002174|WP_002369251|gelE|gelE	CP174864.1	100.000	1533	1533	1	1533	1837710	1836178	0.0	2765
VFG002191|WP_002369252|sprE|sprE	CP174864.1	100.000	855	855	1	855	1836129	1835275	0.0	1543
VFG042976|WP_154081516|ebpA|ebpA	CP174864.1	99.509	3465	3465	1	3465	1120864	1124328	0.0	6173
VFG042977|WP_002379309|ebpB|ebpB	CP174864.1	99.441	1431	1431	1	1431	1124332	1125762	0.0	2545
VFG042978|WP_011109477|ebpC|ebpC	CP174864.1	99.363	1884	1878	1	1878	1125759	1127642	0.0	3345
