VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP175260.1	95.434	3920	3918	2	3918	400242	404158	0.0	6259
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP175260.1	89.703	3875	3918	1	3855	134835	138695	0.0	5176
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP175259.1	94.857	3928	3918	1	3918	1	3927	0.0	6170
VFG002165|WP_002356954|efaA|efaA	CP175260.1	99.461	927	927	1	927	1908091	1909017	0.0	1650
VFG002165|WP_002356954|efaA|efaA	CP175260.1	68.237	828	927	81	890	496206	497015	5.09e-72	269
VFG002166|WP_010714416|ace|ace	CP175260.1	96.142	1581	2025	1	1581	1030417	1031997	0.0	2577
VFG002166|WP_010714416|ace|ace	CP175260.1	95.256	801	2025	1225	2025	1031500	1032300	0.0	1274
VFG002166|WP_010714416|ace|ace	CP175260.1	91.317	357	2025	1084	1440	1031641	1031997	8.63e-143	505
VFG002166|WP_010714416|ace|ace	CP175260.1	90.756	357	2025	1366	1722	1031500	1031856	4.47e-140	496
VFG002166|WP_010714416|ace|ace	CP175260.1	89.352	216	2025	1084	1299	1031782	1031997	4.20e-77	287
VFG002166|WP_010714416|ace|ace	CP175260.1	87.963	216	2025	1507	1722	1031500	1031715	2.65e-73	273
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP175260.1	99.974	3918	3918	1	3918	134835	138752	0.0	7062
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP175260.1	89.584	3869	3918	2	3855	400242	404089	0.0	5139
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP175259.1	89.184	3883	3918	1	3855	1	3858	0.0	5085
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP175260.1	100.000	3918	3918	1	3918	400241	404158	0.0	7066
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP175260.1	89.610	3869	3918	2	3849	134836	138689	0.0	5144
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP175259.1	95.340	3927	3918	2	3918	2	3927	0.0	6254
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175259.1	95.217	2300	3891	1603	3891	1630	3927	0.0	3651
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175259.1	91.436	794	3891	1	794	1	794	0.0	1126
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175260.1	94.718	2291	3891	1603	3891	401870	404158	0.0	3581
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175260.1	94.595	2220	3891	1603	3822	136470	138689	0.0	3463
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175260.1	90.482	830	3891	2	829	400242	401069	0.0	1136
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP175260.1	90.932	794	3891	1	794	134835	135628	0.0	1108
VFG002174|WP_002369251|gelE|gelE	CP175260.1	98.891	1533	1533	1	1533	1699859	1698327	0.0	2689
VFG002175|AAM75248|cylR1|cytolysin_operon_context	CP175260.1	100.000	285	285	1	285	432963	432679	6.25e-147	515
VFG002176|AAM75252|cylB|cytolysin_operon_context	CP175260.1	99.814	2145	2145	1	2145	436567	438711	0.0	3851
VFG002177|AAM75253|cylA|cylA	CP175260.1	99.839	1239	1239	1	1239	438708	439946	0.0	2226
VFG002178|AAM75254|cylI|cytolysin_operon_context	CP175260.1	97.256	984	984	1	984	439947	440930	0.0	1654
VFG002179|AAD09858|esp|esp	CP175260.1	99.911	5622	5622	1	5622	445594	451215	0.0	10117
VFG002179|AAD09858|esp|esp	CP175260.1	96.992	1596	5622	3124	4719	448963	450558	0.0	2663
VFG002179|AAD09858|esp|esp	CP175260.1	96.742	1596	5622	3370	4965	448717	450312	0.0	2645
VFG002179|AAD09858|esp|esp	CP175260.1	96.296	1350	5622	3124	4473	449209	450558	0.0	2210
VFG002179|AAD09858|esp|esp	CP175260.1	96.148	1350	5622	3616	4965	448717	450066	0.0	2201
VFG002179|AAD09858|esp|esp	CP175260.1	95.652	1104	5622	3124	4227	449455	450558	0.0	1775
VFG002179|AAD09858|esp|esp	CP175260.1	95.471	1104	5622	3862	4965	448717	449820	0.0	1766
VFG002179|AAD09858|esp|esp	CP175260.1	94.915	885	5622	3124	4008	449701	450579	0.0	1395
VFG002179|AAD09858|esp|esp	CP175260.1	94.689	885	5622	4108	4986	448717	449601	0.0	1386
VFG002179|AAD09858|esp|esp	CP175260.1	94.444	612	5622	3124	3735	449947	450558	0.0	951
VFG002179|AAD09858|esp|esp	CP175260.1	94.118	612	5622	4354	4965	448717	449328	0.0	942
VFG002179|AAD09858|esp|esp	CP175260.1	99.200	500	5622	2487	2986	447828	448327	0.0	884
VFG002179|AAD09858|esp|esp	CP175260.1	99.200	500	5622	2235	2734	448080	448579	0.0	884
VFG002179|AAD09858|esp|esp	CP175260.1	90.710	366	5622	4600	4965	448717	449082	1.98e-143	508
VFG002179|AAD09858|esp|esp	CP175260.1	90.710	366	5622	3124	3489	450193	450558	1.98e-143	508
VFG002179|AAD09858|esp|esp	CP175260.1	98.387	248	5622	2739	2986	447828	448075	4.37e-120	430
VFG002179|AAD09858|esp|esp	CP175260.1	98.387	248	5622	2235	2482	448332	448579	4.37e-120	430
VFG002179|AAD09858|esp|esp	CP175260.1	84.021	194	5622	4948	5141	448582	448775	7.42e-54	211
VFG002179|AAD09858|esp|esp	CP175260.1	84.021	194	5622	2989	3182	450541	450734	7.42e-54	211
VFG002191|WP_002369252|sprE|sprE	CP175260.1	98.480	855	855	1	855	1698278	1697424	0.0	1484
VFG042976|WP_154081516|ebpA|ebpA	CP175260.1	99.509	3465	3465	1	3465	1016407	1019871	0.0	6173
VFG042977|WP_002379309|ebpB|ebpB	CP175260.1	99.441	1431	1431	1	1431	1019875	1021305	0.0	2545
VFG042978|WP_011109477|ebpC|ebpC	CP175260.1	99.363	1884	1878	1	1878	1021302	1023185	0.0	3345
VFG045470|AAM75247|cylR2|cytolysin_operon_context	CP175260.1	100.000	201	201	1	201	432678	432478	1.70e-101	363
VFG045472|AAM75249|cylL|cytolysin_operon_context	CP175260.1	100.000	207	207	1	207	433082	433288	9.74e-105	374
VFG045472|AAM75249|cylL|cytolysin_operon_context	CP175260.1	88.095	84	207	15	98	433372	433455	2.15e-24	107
VFG045473|AAM75250|cylS|cytolysin_operon_context	CP175260.1	100.000	192	192	1	192	433322	433513	1.24e-96	347
VFG045473|AAM75250|cylS|cytolysin_operon_context	CP175260.1	88.095	84	192	51	134	433096	433179	1.98e-24	107
VFG045474|AAM75251|cylM|cytolysin_operon_context	CP175260.1	99.698	2982	2982	1	2982	433574	436555	0.0	5338
