VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	CP174839.1	96.122	3920	3918	2	3918	370683	374599	0.0	6381
VFG002165|WP_002356954|efaA|efaA	CP174839.1	99.676	927	927	1	927	1785613	1786539	0.0	1659
VFG002165|WP_002356954|efaA|efaA	CP174839.1	68.244	803	927	106	890	431629	432413	2.42e-69	260
VFG002166|WP_010714416|ace|ace	CP174839.1	96.142	1581	2025	1	1581	978780	980360	0.0	2577
VFG002166|WP_010714416|ace|ace	CP174839.1	95.256	801	2025	1225	2025	979863	980663	0.0	1274
VFG002166|WP_010714416|ace|ace	CP174839.1	91.317	357	2025	1084	1440	980004	980360	7.92e-143	505
VFG002166|WP_010714416|ace|ace	CP174839.1	90.756	357	2025	1366	1722	979863	980219	4.10e-140	496
VFG002166|WP_010714416|ace|ace	CP174839.1	89.352	216	2025	1084	1299	980145	980360	3.85e-77	287
VFG002166|WP_010714416|ace|ace	CP174839.1	87.963	216	2025	1507	1722	979863	980078	2.43e-73	273
VFG002171|WP_011109430|EF0149|aggregation_substance_context	CP174839.1	89.661	3869	3918	2	3855	370683	374530	0.0	5153
VFG002172|WP_010710127|EF0485|aggregation_substance_context	CP174839.1	96.299	3918	3918	1	3918	370682	374599	0.0	6413
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174839.1	95.722	2291	3891	1603	3891	372311	374599	0.0	3685
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	CP174839.1	91.325	830	3891	2	829	370683	371510	0.0	1168
VFG002175|AAM75248|cylR1|cytolysin_operon_context	CP174839.1	100.000	285	285	1	285	405021	404737	5.76e-147	515
VFG002176|AAM75252|cylB|cytolysin_operon_context	CP174839.1	99.814	2145	2145	1	2145	408625	410769	0.0	3851
VFG002177|AAM75253|cylA|cylA	CP174839.1	99.839	1239	1239	1	1239	410766	412004	0.0	2226
VFG002178|AAM75254|cylI|cytolysin_operon_context	CP174839.1	96.240	984	984	1	984	412005	412988	0.0	1608
VFG042976|WP_154081516|ebpA|ebpA	CP174839.1	99.538	3465	3465	1	3465	964777	968241	0.0	6177
VFG042977|WP_002379309|ebpB|ebpB	CP174839.1	99.441	1431	1431	1	1431	968245	969675	0.0	2545
VFG042978|WP_011109477|ebpC|ebpC	CP174839.1	99.363	1884	1878	1	1878	969672	971555	0.0	3345
VFG045470|AAM75247|cylR2|cytolysin_operon_context	CP174839.1	100.000	201	201	1	201	404736	404536	1.56e-101	363
VFG045472|AAM75249|cylL|cytolysin_operon_context	CP174839.1	100.000	207	207	1	207	405140	405346	8.94e-105	374
VFG045472|AAM75249|cylL|cytolysin_operon_context	CP174839.1	88.095	84	207	15	98	405430	405513	1.98e-24	107
VFG045473|AAM75250|cylS|cytolysin_operon_context	CP174839.1	100.000	192	192	1	192	405380	405571	1.14e-96	347
VFG045473|AAM75250|cylS|cytolysin_operon_context	CP174839.1	88.095	84	192	51	134	405154	405237	1.82e-24	107
VFG045474|AAM75251|cylM|cytolysin_operon_context	CP174839.1	99.698	2982	2982	1	2982	405632	408613	0.0	5338
