VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181238.1	95.434	3920	3918	2	3918	400259	404175	0.0	6259
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181238.1	89.649	3874	3918	1	3855	134835	138695	0.0	5167
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181239.1	94.883	3928	3918	1	3918	11053	14979	0.0	6175
VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context	NZ_CP181240.1	89.543	3940	3918	1	3918	25313	29230	0.0	5234
VFG002165|WP_002356954|efaA|efaA	NZ_CP181238.1	99.461	927	927	1	927	1927366	1928292	0.0	1650
VFG002165|WP_002356954|efaA|efaA	NZ_CP181238.1	68.237	828	927	81	890	497337	498146	5.16e-72	269
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	96.142	1581	2025	1	1581	1029756	1031336	0.0	2577
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	95.256	801	2025	1225	2025	1030839	1031639	0.0	1274
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	91.317	357	2025	1084	1440	1030980	1031336	8.75e-143	505
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	90.756	357	2025	1366	1722	1030839	1031195	4.53e-140	496
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	89.352	216	2025	1084	1299	1031121	1031336	4.26e-77	287
VFG002166|WP_010714416|ace|ace	NZ_CP181238.1	87.963	216	2025	1507	1722	1030839	1031054	2.69e-73	273
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181238.1	99.770	3918	3918	1	3918	134835	138752	0.0	7026
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181238.1	89.584	3869	3918	2	3855	400259	404106	0.0	5139
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181240.1	95.389	3904	3918	1	3900	25313	29212	0.0	6223
VFG002171|WP_011109430|EF0149|aggregation_substance_context	NZ_CP181239.1	89.209	3883	3918	1	3855	11053	14910	0.0	5090
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181238.1	100.000	3918	3918	1	3918	400258	404175	0.0	7066
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181238.1	89.555	3868	3918	2	3849	134836	138689	0.0	5136
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181239.1	95.365	3927	3918	2	3918	11054	14979	0.0	6258
VFG002172|WP_010710127|EF0485|aggregation_substance_context	NZ_CP181240.1	89.953	3852	3918	2	3834	25314	29152	0.0	5191
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181239.1	95.217	2300	3891	1603	3891	12682	14979	0.0	3651
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181239.1	91.436	794	3891	1	794	11053	11846	0.0	1126
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181238.1	94.718	2291	3891	1603	3891	401887	404175	0.0	3581
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181238.1	94.595	2220	3891	1603	3822	136470	138689	0.0	3463
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181238.1	90.482	830	3891	2	829	400259	401086	0.0	1136
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181238.1	90.932	794	3891	1	794	134835	135628	0.0	1108
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181240.1	95.111	2209	3891	1603	3807	26948	29152	0.0	3491
VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent	NZ_CP181240.1	93.577	794	3891	1	794	25313	26106	0.0	1203
VFG002174|WP_002369251|gelE|gelE	NZ_CP181238.1	98.891	1533	1533	1	1533	1719134	1717602	0.0	2689
VFG002175|AAM75248|cylR1|cytolysin_operon_context	NZ_CP181238.1	100.000	285	285	1	285	434598	434314	6.34e-147	515
VFG002176|AAM75252|cylB|cytolysin_operon_context	NZ_CP181238.1	99.814	2145	2145	1	2145	438202	440346	0.0	3851
VFG002177|AAM75253|cylA|cylA	NZ_CP181238.1	99.839	1239	1239	1	1239	440343	441581	0.0	2226
VFG002178|AAM75254|cylI|cytolysin_operon_context	NZ_CP181238.1	97.256	984	984	1	984	441582	442565	0.0	1654
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	99.445	2884	5622	2739	5622	449463	452346	0.0	5130
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	99.919	2482	5622	1	2482	447229	449710	0.0	4468
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	97.368	1596	5622	3124	4719	450094	451689	0.0	2690
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	97.243	1596	5622	3370	4965	449848	451443	0.0	2681
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	97.037	1350	5622	3124	4473	450340	451689	0.0	2255
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	96.741	1350	5622	3616	4965	449848	451197	0.0	2237
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	96.558	1104	5622	3124	4227	450586	451689	0.0	1820
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	96.014	1104	5622	3862	4965	449848	450951	0.0	1793
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	95.367	885	5622	3124	4008	450832	451710	0.0	1413
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	95.571	858	5622	4108	4965	449848	450705	0.0	1377
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	94.771	612	5622	3124	3735	451078	451689	0.0	960
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	94.118	612	5622	4354	4965	449848	450459	0.0	942
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	91.257	366	5622	3124	3489	451324	451689	3.88e-146	517
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	90.710	366	5622	4600	4965	449848	450213	2.01e-143	508
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	98.790	248	5622	2487	2734	449463	449710	3.64e-121	434
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	84.021	194	5622	4948	5141	449713	449906	7.52e-54	211
VFG002179|AAD09858|esp|esp	NZ_CP181238.1	84.021	194	5622	2989	3182	451672	451865	7.52e-54	211
VFG002191|WP_002369252|sprE|sprE	NZ_CP181238.1	98.480	855	855	1	855	1717553	1716699	0.0	1484
VFG042976|WP_154081516|ebpA|ebpA	NZ_CP181238.1	99.538	3465	3465	1	3465	1015753	1019217	0.0	6177
VFG042977|WP_002379309|ebpB|ebpB	NZ_CP181238.1	99.441	1431	1431	1	1431	1019221	1020651	0.0	2545
VFG042978|WP_011109477|ebpC|ebpC	NZ_CP181238.1	99.363	1884	1878	1	1878	1020648	1022531	0.0	3345
VFG045470|AAM75247|cylR2|cytolysin_operon_context	NZ_CP181238.1	100.000	201	201	1	201	434313	434113	1.73e-101	363
VFG045472|AAM75249|cylL|cytolysin_operon_context	NZ_CP181238.1	100.000	207	207	1	207	434717	434923	9.88e-105	374
VFG045472|AAM75249|cylL|cytolysin_operon_context	NZ_CP181238.1	88.095	84	207	15	98	435007	435090	2.18e-24	107
VFG045473|AAM75250|cylS|cytolysin_operon_context	NZ_CP181238.1	100.000	192	192	1	192	434957	435148	1.26e-96	347
VFG045473|AAM75250|cylS|cytolysin_operon_context	NZ_CP181238.1	88.095	84	192	51	134	434731	434814	2.01e-24	107
VFG045474|AAM75251|cylM|cytolysin_operon_context	NZ_CP181238.1	99.698	2982	2982	1	2982	435209	438190	0.0	5338
